trigger_no,trigger_type,corr,key
# 0:01:55.077263  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:01:55.399767  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:01:55.897025  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:01:56.939950  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:01:58.129304  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:01:58.630137  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:01:58.953182  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:01:59.450707  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:01:59.987705  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:01.178268  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:02:01.679374  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:02:02.002735  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:02:02.500114  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:02:02.872879  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:04.063484  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:02:04.564378  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:02:04.887071  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:02:05.384855  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:02:05.749713  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:06.927686  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:02:07.428989  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:02:07.751594  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:02:08.249453  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:02:08.706258  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:09.893355  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:02:10.394955  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
